tourney_id,tourney_name,surface,tourney_level,tourney_date,match_num,winner_id,winner_name,winner_ht,winner_age,loser_id,loser_name,loser_ht,loser_age,score,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-580,Australian Open,Hard,G,20100118,72,103786,Nikolay Davydenko,178.0,28.629705681,105011,Illya Marchenko,185.0,22.3627652293,6-3 6-3 6-0,9.0,0.0,75.0,56.0,44.0,9.0,12.0,6.0,7.0,1.0,1.0,70.0,38.0,23.0,10.0,12.0,4.0,11.0,6.0,4930.0,119.0,455.0
2010-580,Australian Open,Hard,G,20100118,73,104925,Novak Djokovic,188.0,22.6611909651,103843,Marco Chiudinelli,185.0,28.3559206023,3-6 6-1 6-1 6-3,12.0,9.0,125.0,79.0,59.0,15.0,16.0,14.0,17.0,3.0,3.0,102.0,57.0,33.0,19.0,16.0,10.0,18.0,3.0,8310.0,58.0,775.0
2010-580,Australian Open,Hard,G,20100118,74,104797,Denis Istomin,188.0,23.3648186174,103582,Michael Berrer,193.0,29.5496235455,7-5 6-3 6-4,9.0,2.0,88.0,59.0,44.0,16.0,15.0,0.0,2.0,5.0,2.0,107.0,70.0,39.0,21.0,16.0,4.0,10.0,103.0,515.0,66.0,653.0
2010-580,Australian Open,Hard,G,20100118,75,104022,Mikhail Youzhny,183.0,27.5674195756,104225,Jan Hajek,180.0,26.4503764545,6-2 6-1 6-1,5.0,1.0,60.0,36.0,33.0,12.0,11.0,0.0,0.0,0.0,5.0,70.0,48.0,22.0,8.0,11.0,4.0,10.0,20.0,1690.0,92.0,546.0
2010-580,Australian Open,Hard,G,20100118,76,103997,Lukasz Kubot,190.0,27.6769336071,105053,Santiago Giraldo,188.0,22.1437371663,6-4 3-6 6-3 6-1,17.0,6.0,114.0,75.0,56.0,19.0,17.0,8.0,11.0,2.0,2.0,132.0,93.0,56.0,15.0,18.0,10.0,17.0,86.0,573.0,114.0,483.0
2010-580,Australian Open,Hard,G,20100118,77,104542,Jo-Wilfried Tsonga,188.0,24.7556468172,103758,Taylor Dent,188.0,28.7364818617,6-4 6-3 6-3,12.0,0.0,73.0,42.0,36.0,19.0,14.0,0.0,1.0,6.0,7.0,85.0,40.0,28.0,21.0,14.0,6.0,11.0,10.0,2875.0,79.0,588.0
2010-580,Australian Open,Hard,G,20100118,78,103163,Tommy Haas,188.0,31.794661191,104386,Janko Tipsarevic,180.0,25.5742642026,4-6 6-4 6-3 1-6 6-3,16.0,7.0,159.0,89.0,64.0,31.0,23.0,11.0,16.0,14.0,5.0,125.0,66.0,46.0,30.0,22.0,2.0,8.0,17.0,1855.0,36.0,1060.0
2010-580,Australian Open,Hard,G,20100118,79,104597,Nicolas Almagro,183.0,24.4106776181,103794,Benjamin Becker,178.0,28.59137577,6-4 6-2 3-6 4-6 6-3,17.0,1.0,124.0,72.0,54.0,37.0,23.0,0.0,2.0,14.0,5.0,132.0,69.0,52.0,36.0,23.0,3.0,7.0,25.0,1305.0,38.0,1016.0
2010-580,Australian Open,Hard,G,20100118,80,104268,Alejandro Falla,185.0,26.1793292266,104719,Marcel Granollers,190.0,23.7700205339,6-4 6-1 6-3,2.0,4.0,76.0,46.0,34.0,13.0,13.0,2.0,5.0,3.0,4.0,96.0,66.0,36.0,8.0,13.0,10.0,18.0,77.0,594.0,113.0,483.0
2010-580,Australian Open,Hard,G,20100118,81,104053,Andy Roddick,188.0,27.3867214237,105064,Thomaz Bellucci,188.0,22.0533880903,6-3 6-4 6-4,11.0,0.0,79.0,62.0,49.0,12.0,15.0,4.0,5.0,8.0,4.0,100.0,61.0,39.0,19.0,14.0,6.0,10.0,7.0,4510.0,35.0,1086.0
2010-580,Australian Open,Hard,G,20100118,82,103852,Feliciano Lopez,188.0,28.3285420945,102783,Rainer Schuettler,180.0,33.7330595483,6-3 2-6 6-3 6-2,10.0,4.0,120.0,59.0,42.0,35.0,17.0,7.0,9.0,3.0,4.0,99.0,63.0,43.0,16.0,17.0,5.0,10.0,46.0,905.0,107.0,505.0
2010-580,Australian Open,Hard,G,20100118,83,105095,Evgeny Korolev,185.0,21.9274469541,104607,Tomas Berdych,196.0,24.3367556468,6-4 6-4 7-5,4.0,5.0,95.0,56.0,42.0,16.0,16.0,4.0,8.0,4.0,4.0,95.0,48.0,29.0,20.0,16.0,5.0,12.0,53.0,860.0,21.0,1680.0
2010-580,Australian Open,Hard,G,20100118,84,103602,Fernando Gonzalez,183.0,29.4729637235,104947,Marsel Ilhan,190.0,22.6064339493,6-3 6-4 7-5,12.0,6.0,96.0,64.0,55.0,14.0,16.0,2.0,3.0,4.0,1.0,95.0,76.0,45.0,11.0,15.0,5.0,9.0,11.0,2870.0,154.0,322.0
2010-580,Australian Open,Hard,G,20100118,85,105227,Marin Cilic,198.0,21.3059548255,106071,Bernard Tomic,193.0,17.2429842574,6-7(6) 6-3 4-6 6-2 6-4,25.0,2.0,156.0,79.0,59.0,45.0,25.0,8.0,13.0,4.0,8.0,190.0,128.0,82.0,27.0,24.0,8.0,16.0,14.0,2430.0,289.0,150.0
2010-580,Australian Open,Hard,G,20100118,86,104527,Stan Wawrinka,183.0,24.810403833,103857,Igor Kunitsyn,180.0,28.3011635866,6-3 6-2 6-2,12.0,5.0,93.0,49.0,43.0,18.0,13.0,3.0,3.0,2.0,1.0,69.0,50.0,29.0,9.0,12.0,2.0,7.0,19.0,1765.0,100.0,525.0
2010-580,Australian Open,Hard,G,20100118,87,104252,Florian Mayer,190.0,26.288843258,104678,Viktor Troicki,193.0,23.9370294319,4-6 6-4 7-6(2) 6-1,6.0,0.0,125.0,83.0,60.0,26.0,19.0,4.0,6.0,26.0,9.0,118.0,72.0,55.0,20.0,20.0,6.0,11.0,60.0,746.0,30.0,1220.0
2010-580,Australian Open,Hard,G,20100118,88,105223,Juan Martin del Potro,198.0,21.3196440794,103484,James Blake,185.0,30.0588637919,6-4 6-7(3) 5-7 6-3 10-8,19.0,9.0,188.0,109.0,86.0,34.0,31.0,5.0,10.0,16.0,3.0,217.0,135.0,93.0,39.0,30.0,15.0,22.0,5.0,6580.0,45.0,935.0
2010-580,Australian Open,Hard,G,20100118,89,104918,Andy Murray,190.0,22.6803559206,102967,Marc Gicquel,188.0,32.8049281314,6-1 6-4 6-3,10.0,2.0,84.0,47.0,34.0,21.0,13.0,6.0,7.0,1.0,3.0,92.0,53.0,32.0,15.0,13.0,6.0,12.0,4.0,6780.0,57.0,775.0
2010-580,Australian Open,Hard,G,20100118,90,103722,Florent Serra,180.0,28.887063655,103813,Jarkko Nieminen,185.0,28.4900752909,3-6 6-4 5-7 7-6(4) 7-5,11.0,7.0,199.0,115.0,73.0,47.0,28.0,17.0,24.0,9.0,4.0,195.0,148.0,94.0,26.0,27.0,11.0,16.0,64.0,665.0,132.0,398.0
2010-580,Australian Open,Hard,G,20100118,91,104545,John Isner,206.0,24.7310061602,104476,Louk Sorensen,175.0,25.029431896,6-3 7-6(4) 7-5,21.0,2.0,105.0,78.0,59.0,18.0,17.0,3.0,3.0,11.0,6.0,87.0,53.0,48.0,17.0,16.0,3.0,5.0,28.0,1260.0,284.0,156.0
2010-580,Australian Open,Hard,G,20100118,92,104792,Gael Monfils,193.0,23.3812457221,105099,Antonio Veic,180.0,21.916495551,6-4 6-4 6-4,7.0,7.0,104.0,66.0,48.0,17.0,15.0,2.0,5.0,2.0,0.0,84.0,53.0,32.0,14.0,15.0,1.0,7.0,12.0,2610.0,224.0,208.0
2010-580,Australian Open,Hard,G,20100118,93,103333,Ivo Karlovic,208.0,30.8884325804,103898,Julien Benneteau,185.0,28.0793976728,2-6 6-1 6-3 6-3,26.0,2.0,103.0,60.0,50.0,21.0,17.0,8.0,10.0,7.0,4.0,98.0,59.0,37.0,20.0,16.0,3.0,8.0,39.0,1015.0,43.0,969.0
2010-580,Australian Open,Hard,G,20100118,94,103344,Ivan Ljubicic,193.0,30.8364134155,104979,Andrey Golubev,185.0,22.4941820671,6-3 3-6 6-2 6-3,12.0,3.0,110.0,67.0,53.0,25.0,18.0,5.0,6.0,6.0,9.0,120.0,65.0,43.0,29.0,17.0,7.0,11.0,24.0,1405.0,131.0,407.0
2010-580,Australian Open,Hard,G,20100118,95,104259,Philipp Kohlschreiber,178.0,26.2587268994,104639,Wayne Odesnik,180.0,24.1587953457,6-4 3-6 6-3 6-2,16.0,3.0,123.0,77.0,60.0,20.0,18.0,12.0,14.0,8.0,11.0,127.0,61.0,39.0,35.0,18.0,10.0,15.0,26.0,1260.0,89.0,559.0
2010-580,Australian Open,Hard,G,20100118,96,104745,Rafael Nadal,185.0,23.627652293,105041,Lukas Lacko,185.0,22.2094455852,6-2 6-2 6-2,1.0,1.0,64.0,35.0,25.0,20.0,12.0,0.0,1.0,2.0,5.0,80.0,32.0,19.0,17.0,12.0,3.0,10.0,2.0,9310.0,75.0,612.0
2010-580,Australian Open,Hard,G,20100118,97,103819,Roger Federer,185.0,28.4462696783,103656,Albert Montanes,175.0,29.144421629,6-3 6-4 6-4,10.0,3.0,79.0,52.0,46.0,15.0,15.0,0.0,0.0,7.0,1.0,91.0,55.0,33.0,23.0,14.0,3.0,6.0,1.0,10550.0,32.0,1185.0
2010-580,Australian Open,Hard,G,20100118,98,103720,Lleyton Hewitt,180.0,28.8980150582,104571,Marcos Baghdatis,183.0,24.5886379192,6-0 4-2 RET,1.0,0.0,31.0,17.0,13.0,11.0,6.0,0.0,0.0,5.0,2.0,36.0,17.0,11.0,3.0,6.0,4.0,8.0,22.0,1600.0,31.0,1215.0
2010-580,Australian Open,Hard,G,20100118,99,104269,Fernando Verdasco,188.0,26.1765913758,102905,Stefan Koubek,175.0,33.0431211499,6-1 RET,0.0,2.0,16.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,2.0,17.0,7.0,2.0,3.0,4.0,0.0,3.0,9.0,3300.0,134.0,377.0
2010-580,Australian Open,Hard,G,20100118,100,103786,Nikolay Davydenko,178.0,28.629705681,104338,Juan Monaco,185.0,25.8069815195,6-0 6-3 6-4,6.0,2.0,75.0,53.0,38.0,13.0,13.0,1.0,2.0,0.0,0.0,70.0,47.0,22.0,12.0,12.0,4.0,10.0,6.0,4930.0,33.0,1170.0
2010-580,Australian Open,Hard,G,20100118,101,104925,Novak Djokovic,188.0,22.6611909651,104797,Denis Istomin,188.0,23.3648186174,6-1 6-1 6-2,3.0,7.0,78.0,47.0,34.0,14.0,11.0,7.0,9.0,3.0,0.0,60.0,33.0,13.0,7.0,11.0,5.0,14.0,3.0,8310.0,103.0,515.0
2010-580,Australian Open,Hard,G,20100118,103,104542,Jo-Wilfried Tsonga,188.0,24.7556468172,103163,Tommy Haas,188.0,31.794661191,6-4 3-6 6-1 7-5,20.0,3.0,108.0,72.0,56.0,20.0,19.0,2.0,4.0,9.0,2.0,108.0,74.0,49.0,19.0,19.0,6.0,11.0,10.0,2875.0,17.0,1855.0
2010-580,Australian Open,Hard,G,20100118,104,104597,Nicolas Almagro,183.0,24.4106776181,104268,Alejandro Falla,185.0,26.1793292266,6-4 6-3 6-4,10.0,3.0,89.0,49.0,43.0,21.0,15.0,3.0,4.0,3.0,2.0,98.0,49.0,31.0,25.0,14.0,6.0,10.0,25.0,1305.0,77.0,594.0
2010-580,Australian Open,Hard,G,20100118,105,104053,Andy Roddick,188.0,27.3867214237,103852,Feliciano Lopez,188.0,28.3285420945,6-7(4) 6-4 6-4 7-6(3),29.0,3.0,129.0,95.0,76.0,23.0,22.0,4.0,5.0,29.0,5.0,166.0,97.0,71.0,36.0,22.0,14.0,17.0,7.0,4510.0,46.0,905.0
2010-580,Australian Open,Hard,G,20100118,106,103602,Fernando Gonzalez,183.0,29.4729637235,105095,Evgeny Korolev,185.0,21.9274469541,6-7(5) 6-3 1-6 6-3 6-4,18.0,5.0,159.0,90.0,73.0,34.0,24.0,6.0,9.0,16.0,7.0,145.0,87.0,68.0,30.0,23.0,7.0,11.0,11.0,2870.0,53.0,860.0
2010-580,Australian Open,Hard,G,20100118,107,105227,Marin Cilic,198.0,21.3059548255,104527,Stan Wawrinka,183.0,24.810403833,4-6 6-4 6-3 6-3,10.0,2.0,115.0,68.0,55.0,24.0,19.0,5.0,7.0,10.0,6.0,128.0,69.0,52.0,26.0,19.0,5.0,10.0,14.0,2430.0,19.0,1765.0
2010-580,Australian Open,Hard,G,20100118,108,105223,Juan Martin del Potro,198.0,21.3196440794,104252,Florian Mayer,190.0,26.288843258,6-3 0-6 6-4 7-5,11.0,5.0,123.0,72.0,51.0,23.0,19.0,5.0,10.0,5.0,3.0,112.0,75.0,48.0,20.0,18.0,9.0,14.0,5.0,6580.0,60.0,746.0
2010-580,Australian Open,Hard,G,20100118,109,104918,Andy Murray,190.0,22.6803559206,103722,Florent Serra,180.0,28.887063655,7-5 6-1 6-4,14.0,3.0,76.0,43.0,34.0,19.0,15.0,0.0,3.0,5.0,2.0,98.0,70.0,36.0,13.0,14.0,9.0,16.0,4.0,6780.0,64.0,665.0
2010-580,Australian Open,Hard,G,20100118,110,104545,John Isner,206.0,24.7310061602,104792,Gael Monfils,193.0,23.3812457221,6-1 4-6 7-6(4) 7-6(5),26.0,3.0,131.0,87.0,69.0,24.0,21.0,4.0,7.0,12.0,7.0,126.0,76.0,54.0,26.0,20.0,1.0,5.0,28.0,1260.0,12.0,2610.0
2010-580,Australian Open,Hard,G,20100118,111,103333,Ivo Karlovic,208.0,30.8884325804,103344,Ivan Ljubicic,193.0,30.8364134155,6-3 3-6 6-3 7-6(7),33.0,2.0,114.0,79.0,68.0,18.0,20.0,6.0,7.0,15.0,0.0,135.0,85.0,64.0,25.0,19.0,8.0,10.0,39.0,1015.0,24.0,1405.0
2010-580,Australian Open,Hard,G,20100118,112,104745,Rafael Nadal,185.0,23.627652293,104259,Philipp Kohlschreiber,178.0,26.2587268994,6-4 6-2 2-6 7-5,6.0,3.0,138.0,84.0,58.0,28.0,19.0,12.0,15.0,11.0,4.0,128.0,78.0,53.0,24.0,19.0,7.0,12.0,2.0,9310.0,26.0,1260.0
2010-580,Australian Open,Hard,G,20100118,113,103819,Roger Federer,185.0,28.4462696783,103720,Lleyton Hewitt,180.0,28.8980150582,6-2 6-3 6-4,7.0,0.0,79.0,50.0,38.0,19.0,14.0,4.0,5.0,5.0,2.0,100.0,61.0,37.0,18.0,13.0,10.0,15.0,1.0,10550.0,22.0,1600.0
2010-580,Australian Open,Hard,G,20100118,114,103786,Nikolay Davydenko,178.0,28.629705681,104269,Fernando Verdasco,188.0,26.1765913758,6-2 7-5 4-6 6-7(5) 6-3,6.0,5.0,173.0,108.0,73.0,37.0,26.0,8.0,12.0,14.0,20.0,155.0,88.0,64.0,30.0,25.0,5.0,12.0,6.0,4930.0,9.0,3300.0
2010-580,Australian Open,Hard,G,20100118,115,104925,Novak Djokovic,188.0,22.6611909651,103997,Lukasz Kubot,190.0,27.6769336071,6-1 6-2 7-5,10.0,1.0,74.0,51.0,41.0,16.0,14.0,1.0,2.0,4.0,4.0,76.0,46.0,31.0,10.0,13.0,3.0,9.0,3.0,8310.0,86.0,573.0
2010-580,Australian Open,Hard,G,20100118,116,104542,Jo-Wilfried Tsonga,188.0,24.7556468172,104597,Nicolas Almagro,183.0,24.4106776181,6-3 6-4 4-6 6-7(6) 9-7,25.0,4.0,161.0,93.0,79.0,43.0,29.0,3.0,4.0,13.0,1.0,173.0,133.0,100.0,21.0,28.0,8.0,11.0,10.0,2875.0,25.0,1305.0
2010-580,Australian Open,Hard,G,20100118,117,104053,Andy Roddick,188.0,27.3867214237,103602,Fernando Gonzalez,183.0,29.4729637235,6-3 3-6 4-6 7-5 6-2,33.0,0.0,125.0,85.0,74.0,20.0,24.0,2.0,4.0,17.0,9.0,175.0,107.0,81.0,29.0,24.0,14.0,18.0,7.0,4510.0,11.0,2870.0
2010-580,Australian Open,Hard,G,20100118,118,105227,Marin Cilic,198.0,21.3059548255,105223,Juan Martin del Potro,198.0,21.3196440794,5-7 6-4 7-5 5-7 6-3,20.0,7.0,173.0,101.0,84.0,34.0,28.0,7.0,10.0,19.0,3.0,181.0,108.0,78.0,40.0,27.0,12.0,16.0,14.0,2430.0,5.0,6580.0
2010-580,Australian Open,Hard,G,20100118,119,104918,Andy Murray,190.0,22.6803559206,104545,John Isner,206.0,24.7310061602,7-6(4) 6-3 6-2,5.0,1.0,90.0,65.0,53.0,17.0,15.0,4.0,4.0,14.0,2.0,89.0,61.0,43.0,8.0,14.0,3.0,5.0,4.0,6780.0,28.0,1260.0
2010-580,Australian Open,Hard,G,20100118,120,104745,Rafael Nadal,185.0,23.627652293,103333,Ivo Karlovic,208.0,30.8884325804,6-4 4-6 6-4 6-4,2.0,2.0,102.0,72.0,56.0,22.0,20.0,1.0,2.0,28.0,2.0,106.0,73.0,56.0,21.0,20.0,3.0,6.0,2.0,9310.0,39.0,1015.0
2010-580,Australian Open,Hard,G,20100118,121,103819,Roger Federer,185.0,28.4462696783,103786,Nikolay Davydenko,178.0,28.629705681,2-6 6-3 6-0 7-5,8.0,4.0,122.0,73.0,49.0,24.0,18.0,14.0,19.0,1.0,4.0,107.0,66.0,39.0,16.0,17.0,6.0,14.0,1.0,10550.0,6.0,4930.0
2010-580,Australian Open,Hard,G,20100118,122,104542,Jo-Wilfried Tsonga,188.0,24.7556468172,104925,Novak Djokovic,188.0,22.6611909651,7-6(8) 6-7(5) 1-6 6-3 6-1,19.0,2.0,168.0,109.0,74.0,28.0,23.0,10.0,16.0,2.0,9.0,145.0,100.0,67.0,22.0,24.0,4.0,11.0,10.0,2875.0,3.0,8310.0
2010-580,Australian Open,Hard,G,20100118,123,105227,Marin Cilic,198.0,21.3059548255,104053,Andy Roddick,188.0,27.3867214237,7-6(4) 6-3 3-6 2-6 6-3,20.0,6.0,155.0,77.0,58.0,36.0,24.0,10.0,16.0,15.0,1.0,141.0,90.0,62.0,26.0,23.0,8.0,13.0,14.0,2430.0,7.0,4510.0
2010-580,Australian Open,Hard,G,20100118,124,104918,Andy Murray,190.0,22.6803559206,104745,Rafael Nadal,185.0,23.627652293,6-3 7-6(2) 3-0 RET,12.0,1.0,97.0,57.0,44.0,18.0,13.0,10.0,12.0,1.0,1.0,72.0,48.0,30.0,10.0,11.0,6.0,10.0,4.0,6780.0,2.0,9310.0
2010-580,Australian Open,Hard,G,20100118,125,103819,Roger Federer,185.0,28.4462696783,104542,Jo-Wilfried Tsonga,188.0,24.7556468172,6-2 6-3 6-2,4.0,0.0,69.0,44.0,37.0,17.0,13.0,0.0,0.0,6.0,5.0,70.0,42.0,28.0,11.0,12.0,5.0,10.0,1.0,10550.0,10.0,2875.0
2010-580,Australian Open,Hard,G,20100118,126,104918,Andy Murray,190.0,22.6803559206,105227,Marin Cilic,198.0,21.3059548255,3-6 6-4 6-4 6-2,4.0,1.0,107.0,68.0,51.0,23.0,19.0,6.0,9.0,6.0,6.0,124.0,70.0,49.0,24.0,18.0,11.0,16.0,4.0,6780.0,14.0,2430.0
2010-580,Australian Open,Hard,G,20100118,127,103819,Roger Federer,185.0,28.4462696783,104918,Andy Murray,190.0,22.6803559206,6-3 6-4 7-6(11),11.0,2.0,112.0,75.0,54.0,22.0,16.0,6.0,8.0,10.0,4.0,104.0,58.0,40.0,24.0,15.0,8.0,12.0,1.0,10550.0,4.0,6780.0
2011-580,Australian Open,Hard,G,20110117,1,104745,Rafael Nadal,185.0,24.6242299795,103228,Marcos Daniel,180.0,32.5393566051,6-0 5-0 RET,4.0,3.0,35.0,19.0,16.0,9.0,5.0,4.0,4.0,0.0,0.0,26.0,17.0,2.0,0.0,6.0,0.0,6.0,1.0,12390.0,93.0,564.0
2011-580,Australian Open,Hard,G,20110117,2,104976,Ryan Sweeting,196.0,23.5126625599,104593,Daniel Gimeno Traver,185.0,25.4455852156,6-4 6-4 6-1,3.0,6.0,113.0,84.0,59.0,12.0,13.0,11.0,12.0,10.0,2.0,77.0,47.0,31.0,12.0,14.0,1.0,7.0,116.0,486.0,60.0,844.0
2011-580,Australian Open,Hard,G,20110117,3,106071,Bernard Tomic,193.0,18.2395619439,104871,Jeremy Chardy,188.0,23.9288158795,6-3 6-2 7-6(5),2.0,3.0,92.0,62.0,44.0,22.0,15.0,2.0,2.0,12.0,7.0,92.0,56.0,41.0,14.0,14.0,3.0,6.0,199.0,251.0,44.0,960.0
2011-580,Australian Open,Hard,G,20110117,4,103852,Feliciano Lopez,188.0,29.325119781,104268,Alejandro Falla,185.0,27.1759069131,6-3 7-6(6) 6-3,17.0,6.0,102.0,61.0,46.0,21.0,16.0,7.0,10.0,6.0,3.0,95.0,59.0,38.0,16.0,14.0,7.0,12.0,31.0,1310.0,103.0,540.0
2011-580,Australian Open,Hard,G,20110117,5,104545,John Isner,206.0,25.7275838467,103722,Florent Serra,180.0,29.8836413415,6-3 7-6(8) 6-3,27.0,4.0,106.0,77.0,62.0,14.0,16.0,3.0,4.0,4.0,5.0,92.0,58.0,43.0,17.0,14.0,2.0,5.0,20.0,1645.0,69.0,711.0
2011-580,Australian Open,Hard,G,20110117,6,103285,Radek Stepanek,185.0,32.1396303901,103823,Denis Gremelmayr,183.0,29.4209445585,6-3 6-2 6-3,7.0,1.0,65.0,37.0,30.0,20.0,13.0,2.0,3.0,5.0,1.0,88.0,46.0,27.0,20.0,13.0,4.0,10.0,66.0,735.0,120.0,469.0
2011-580,Australian Open,Hard,G,20110117,7,105053,Santiago Giraldo,188.0,23.1403148528,104349,Rui Machado,178.0,26.7707049966,6-4 6-3 5-7 6-1,7.0,2.0,100.0,61.0,40.0,24.0,19.0,4.0,9.0,9.0,5.0,125.0,76.0,43.0,20.0,19.0,4.0,13.0,59.0,850.0,90.0,573.0
2011-580,Australian Open,Hard,G,20110117,8,105227,Marin Cilic,198.0,22.302532512,105385,Donald Young,183.0,21.4866529774,6-3 6-2 6-1,8.0,0.0,67.0,42.0,34.0,16.0,12.0,1.0,1.0,1.0,3.0,75.0,47.0,28.0,11.0,12.0,5.0,11.0,15.0,2140.0,129.0,435.0
2011-580,Australian Open,Hard,G,20110117,9,104022,Mikhail Youzhny,183.0,28.5639972621,104947,Marsel Ilhan,190.0,23.6030116359,6-2 6-3 7-6(5),3.0,0.0,89.0,59.0,50.0,20.0,15.0,5.0,5.0,10.0,5.0,96.0,61.0,45.0,17.0,14.0,5.0,8.0,10.0,2920.0,87.0,574.0
2011-580,Australian Open,Hard,G,20110117,10,104882,Blaz Kavcic,188.0,23.871321013,104731,Kevin Anderson,203.0,24.6680355921,2-6 6-4 7-6(4) 7-6(5),4.0,2.0,142.0,93.0,69.0,21.0,21.0,6.0,11.0,23.0,2.0,131.0,84.0,64.0,23.0,21.0,5.0,9.0,98.0,552.0,56.0,868.0
2011-580,Australian Open,Hard,G,20110117,11,105683,Milos Raonic,196.0,20.0574948665,103451,Bjorn Phau,175.0,31.2881587953,7-6(3) 6-3 7-6(8),27.0,6.0,104.0,68.0,57.0,23.0,17.0,0.0,0.0,5.0,3.0,107.0,58.0,44.0,28.0,16.0,1.0,2.0,152.0,351.0,85.0,581.0
2011-580,Australian Open,Hard,G,20110117,12,103566,Michael Llodra,190.0,30.6666666667,103428,Juan Ignacio Chela,190.0,31.3839835729,6-3 3-6 6-2 6-4,9.0,5.0,109.0,67.0,50.0,21.0,18.0,7.0,10.0,3.0,5.0,112.0,67.0,43.0,19.0,18.0,5.0,11.0,24.0,1575.0,39.0,1070.0
2011-580,Australian Open,Hard,G,20110117,13,103900,David Nalbandian,180.0,29.0431211499,103720,Lleyton Hewitt,180.0,29.8945927447,3-6 6-4 3-6 7-6(1) 9-7,7.0,6.0,210.0,136.0,88.0,37.0,28.0,23.0,29.0,10.0,5.0,176.0,103.0,73.0,35.0,28.0,6.0,12.0,21.0,1610.0,54.0,870.0
2011-580,Australian Open,Hard,G,20110117,14,105575,Ricardas Berankis,175.0,20.5749486653,104594,Marinko Matosevic,194.0,25.4428473648,6-4 6-2 7-5,7.0,1.0,86.0,50.0,37.0,20.0,15.0,1.0,4.0,4.0,4.0,95.0,54.0,31.0,20.0,15.0,8.0,15.0,95.0,560.0,138.0,380.0
2011-580,Australian Open,Hard,G,20110117,15,103188,Michael Russell,173.0,32.7145790554,105051,Matthew Ebden,188.0,23.1430527036,6-3 6-2 5-7 7-6(9),4.0,3.0,147.0,104.0,69.0,19.0,21.0,5.0,11.0,13.0,2.0,133.0,83.0,55.0,20.0,20.0,5.0,13.0,100.0,547.0,185.0,288.0
2011-580,Australian Open,Hard,G,20110117,16,103970,David Ferrer,175.0,28.7939767283,103813,Jarkko Nieminen,185.0,29.4866529774,6-4 6-3 1-6 6-2,4.0,2.0,89.0,62.0,49.0,15.0,17.0,0.0,3.0,6.0,0.0,105.0,60.0,41.0,20.0,17.0,6.0,11.0,7.0,3895.0,40.0,1062.0
2011-580,Australian Open,Hard,G,20110117,17,104417,Robin Soderling,193.0,26.4257357974,103808,Potito Starace,188.0,29.5112936345,6-4 6-2 6-2,12.0,0.0,68.0,40.0,35.0,18.0,13.0,0.0,0.0,4.0,2.0,80.0,47.0,34.0,10.0,13.0,3.0,8.0,4.0,5785.0,48.0,945.0
2011-580,Australian Open,Hard,G,20110117,18,104180,Gilles Muller,193.0,27.6933607118,104217,Simon Stadler,183.0,27.4962354552,6-3 7-6(5) 6-4,11.0,1.0,108.0,74.0,56.0,19.0,16.0,6.0,8.0,3.0,1.0,91.0,62.0,40.0,17.0,15.0,4.0,8.0,122.0,466.0,288.0,155.0
2011-580,Australian Open,Hard,G,20110117,19,103401,Jan Hernych,190.0,31.5318275154,104797,Denis Istomin,188.0,24.3613963039,6-3 6-4 3-6 6-2,4.0,1.0,116.0,76.0,50.0,26.0,18.0,11.0,13.0,2.0,3.0,118.0,81.0,50.0,19.0,18.0,10.0,15.0,241.0,196.0,41.0,1031.0
2011-580,Australian Open,Hard,G,20110117,20,105064,Thomaz Bellucci,188.0,23.0499657769,103672,Ricardo Mello,175.0,30.0725530459,7-5 7-5 4-6 3-6 6-3,15.0,9.0,175.0,95.0,73.0,32.0,26.0,16.0,22.0,4.0,4.0,165.0,97.0,58.0,38.0,26.0,10.0,17.0,30.0,1355.0,77.0,627.0
2011-580,Australian Open,Hard,G,20110117,21,103794,Benjamin Becker,178.0,29.5879534565,105208,Ernests Gulbis,190.0,22.3819301848,7-6(5) 6-2 6-4,12.0,2.0,93.0,56.0,47.0,20.0,15.0,4.0,5.0,12.0,6.0,92.0,65.0,49.0,9.0,15.0,2.0,6.0,55.0,870.0,23.0,1575.0
2011-580,Australian Open,Hard,G,20110117,22,105238,Alexandr Dolgopolov,180.0,22.1930184805,105062,Mikhail Kukushkin,183.0,23.06091718,6-3 6-2 6-4,16.0,3.0,75.0,35.0,31.0,23.0,14.0,0.0,2.0,1.0,5.0,79.0,47.0,28.0,11.0,13.0,8.0,14.0,46.0,953.0,63.0,815.0
2011-580,Australian Open,Hard,G,20110117,23,104312,Andreas Seppi,190.0,26.9048596851,103096,Arnaud Clement,173.0,33.0841889117,3-6 2-6 7-5 6-3 6-2,12.0,5.0,142.0,81.0,60.0,29.0,23.0,3.0,8.0,5.0,8.0,169.0,96.0,62.0,38.0,23.0,16.0,22.0,51.0,900.0,113.0,497.0
2011-580,Australian Open,Hard,G,20110117,24,104542,Jo-Wilfried Tsonga,188.0,25.7522245038,104332,Philipp Petzschner,185.0,26.81724846,4-6 2-6 6-2 6-3 6-4,11.0,5.0,166.0,109.0,75.0,25.0,23.0,13.0,18.0,14.0,7.0,129.0,72.0,52.0,24.0,22.0,7.0,13.0,13.0,2345.0,57.0,859.0
